department,date,rainfall_qty,year,month_name,month
OUEME,2013-12-01,15.325925925925926,2013,December,12
PLATEAU,2013-12-01,16.97,2013,December,12
ATLANTIC,2013-12-01,3.810625,2013,December,12
LITTORAL,2013-12-01,28.375,2013,December,12
BORGOU,2014-12-01,0.0,2014,December,12
ALIBORI,2014-12-01,0.0,2014,December,12
ATACORA,2014-12-01,0.0,2014,December,12
DONGA,2014-12-01,0.0,2014,December,12
ZOU,2014-12-01,0.0,2014,December,12
HILLS,2014-12-01,0.0,2014,December,12
MONO,2014-12-01,0.0,2014,December,12
COUFFO,2014-12-01,0.0,2014,December,12
OUEME,2014-12-01,6.298148148148148,2014,December,12
PLATEAU,2014-12-01,1.4666666666666668,2014,December,12
ATLANTIC,2014-12-01,18.4875,2014,December,12
LITTORAL,2014-12-01,0.0,2014,December,12
BORGOU,2015-12-01,0.0,2015,December,12
ALIBORI,2015-12-01,0.0,2015,December,12
ATACORA,2015-12-01,0.0,2015,December,12
DONGA,2015-12-01,0.0,2015,December,12
ZOU,2015-12-01,0.0,2015,December,12
HILLS,2015-12-01,0.0,2015,December,12
MONO,2015-12-01,0.0,2015,December,12
COUFFO,2015-12-01,0.0,2015,December,12
OUEME,2015-12-01,0.78125,2015,December,12
PLATEAU,2015-12-01,0.0,2015,December,12
ATLANTIC,2015-12-01,0.0,2015,December,12
LITTORAL,2015-12-01,0.0,2015,December,12
BORGOU,2016-12-01,0.0,2016,December,12
ALIBORI,2016-12-01,0.0,2016,December,12
ATACORA,2016-12-01,0.0,2016,December,12
DONGA,2016-12-01,0.0,2016,December,12
ZOU,2016-12-01,3.0344827586206895,2016,December,12
HILLS,2016-12-01,0.0,2016,December,12
MONO,2016-12-01,6.463157894736842,2016,December,12
COUFFO,2016-12-01,0.0,2016,December,12
OUEME,2016-12-01,1.6857142857142857,2016,December,12
PLATEAU,2016-12-01,1.0166666666666666,2016,December,12
ATLANTIC,2016-12-01,8.255555555555556,2016,December,12
LITTORAL,2016-12-01,0.0,2016,December,12
BORGOU,2017-12-01,0.0,2017,December,12
ALIBORI,2017-12-01,0.0,2017,December,12
ATACORA,2017-12-01,0.0,2017,December,12
DONGA,2017-12-01,0.0,2017,December,12
ZOU,2017-12-01,0.0,2017,December,12
HILLS,2017-12-01,0.0,2017,December,12
MONO,2017-12-01,2.96,2017,December,12
COUFFO,2017-12-01,27.125,2017,December,12
OUEME,2017-12-01,31.0,2017,December,12
PLATEAU,2017-12-01,0.0,2017,December,12
ATLANTIC,2017-12-01,0.0,2017,December,12
LITTORAL,2017-12-01,15.2,2017,December,12
BORGOU,2018-12-01,0.0,2018,December,12
ALIBORI,2018-12-01,0.0,2018,December,12
ATACORA,2018-12-01,0.0,2018,December,12
DONGA,2018-12-01,0.0,2018,December,12
ZOU,2018-12-01,0.0,2018,December,12
HILLS,2018-12-01,0.0,2018,December,12
MONO,2018-12-01,0.0,2018,December,12
COUFFO,2018-12-01,0.0,2018,December,12
OUEME,2018-12-01,0.5333333333333333,2018,December,12
PLATEAU,2018-12-01,0.0,2018,December,12
ATLANTIC,2018-12-01,0.30833333333333335,2018,December,12
LITTORAL,2018-12-01,0.0,2018,December,12
BORGOU,2019-12-01,0.0,2019,December,12
ALIBORI,2019-12-01,0.0,2019,December,12
ATACORA,2019-12-01,0.0,2019,December,12
DONGA,2019-12-01,0.0,2019,December,12
ZOU,2019-12-01,0.0,2019,December,12
HILLS,2019-12-01,0.0,2019,December,12
MONO,2019-12-01,6.0,2019,December,12
COUFFO,2019-12-01,0.0,2019,December,12
OUEME,2019-12-01,5.0,2019,December,12
PLATEAU,2019-12-01,1.12,2019,December,12
ATLANTIC,2019-12-01,9.333333333333334,2019,December,12
LITTORAL,2019-12-01,0.0,2019,December,12
BORGOU,2020-12-01,0.0,2020,December,12
ALIBORI,2020-12-01,0.0,2020,December,12
ATACORA,2020-12-01,0.0,2020,December,12
DONGA,2020-12-01,0.0,2020,December,12
ZOU,2020-12-01,0.0,2020,December,12
HILLS,2020-12-01,0.0,2020,December,12
MONO,2020-12-01,0.0,2020,December,12
COUFFO,2020-12-01,0.0,2020,December,12
OUEME,2020-12-01,20.85,2020,December,12
PLATEAU,2020-12-01,0.0,2020,December,12
ATLANTIC,2020-12-01,0.0,2020,December,12
LITTORAL,2020-12-01,0.0,2020,December,12
BORGOU,2021-12-01,0.0,2021,December,12
ALIBORI,2021-12-01,0.0,2021,December,12
ATACORA,2021-12-01,0.0,2021,December,12
DONGA,2021-12-01,0.0,2021,December,12
ZOU,2021-12-01,0.0,2021,December,12
HILLS,2021-12-01,0.0,2021,December,12
MONO,2021-12-01,19.215384615384615,2021,December,12
COUFFO,2021-12-01,1.5,2021,December,12
OUEME,2021-12-01,1.9411764705882353,2021,December,12
PLATEAU,2021-12-01,0.0,2021,December,12
ATLANTIC,2021-12-01,0.0,2021,December,12
LITTORAL,2021-12-01,0.0,2021,December,12
BORGOU,2022-12-01,0.0,2022,December,12
ALIBORI,2022-12-01,0.0,2022,December,12
ATACORA,2022-12-01,0.0,2022,December,12
DONGA,2022-12-01,0.0,2022,December,12
ZOU,2022-12-01,0.0,2022,December,12
HILLS,2022-12-01,0.0,2022,December,12
MONO,2022-12-01,3.0952380952380953,2022,December,12
COUFFO,2022-12-01,2.3142857142857145,2022,December,12
OUEME,2022-12-01,9.247058823529413,2022,December,12
PLATEAU,2022-12-01,2.239130434782609,2022,December,12
ATLANTIC,2022-12-01,21.6875,2022,December,12
LITTORAL,2022-12-01,0.0,2022,December,12
BORGOU,2023-12-01,0.0,2023,December,12
ALIBORI,2023-12-01,0.0,2023,December,12
ATACORA,2023-12-01,0.0,2023,December,12
DONGA,2023-12-01,0.0,2023,December,12
ZOU,2023-12-01,0.0,2023,December,12
HILLS,2023-12-01,0.0,2023,December,12
MONO,2023-12-01,7.436874236874236,2023,December,12
COUFFO,2023-12-01,1.2714285714285716,2023,December,12
OUEME,2023-12-01,10.679411764705883,2023,December,12
PLATEAU,2023-12-01,0.746376811594203,2023,December,12
ATLANTIC,2023-12-01,7.229166666666667,2023,December,12
LITTORAL,2023-12-01,0.0,2023,December,12
